name,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalScoreBool,13.439375047198778,3.1778545021867797,52.97414941244888,7.705373924797308,0.1428983859082503,0.022831263050027976
HasCurrying,9.358516544110177,6.6688589636059445,34.552410112457,44.32337459757414,0.030336957941510083,0.045137727532187796
HasFunctionCalls,13.766011912696575,4.9681886163517905,38.50502220860273,41.955766166384834,0.06561773298591644,0.041340586543900874
HasFunctionParameters,12.064299333498946,4.605635326909639,24.506103607787804,19.394255790873288,0.06655378686968982,0.0743359551163815
HasFunctions,13.00619014331327,3.755568330561114,50.32478878570094,16.326455540848528,0.1258124074574737,0.03611494639756429
HasHigherOrderCalls,14.26856180305171,5.357634794929226,42.88582002329623,15.73277725244501,0.12842782553219215,0.05170395548688696
HasInnerVariableAssignment,16.639751571321995,6.848768340386513,18.339937361804886,35.546385817228774,0.046715305526239745,0.027639880934746
HasLazyValues,14.453154501547461,6.65344539790803,29.14739248047832,44.79278716742743,0.029543606499538903,0.02659312632345236
HasMultipleParameterLists,13.096652323533922,6.67610972535977,42.376764624627015,26.512455448932617,0.09887251960377472,0.07413515172388835
HasNestedMethods,14.213010327337727,6.148908104510716,11.598704626367752,5.7234201802981115,0.05416468898700252,0.04884625059928132
HasOuterVariableAssignment,10.37282157902294,5.2439182304138505,54.1959505491075,45.220667950878465,0.0326106643306105,0.046971757995107846
HasOuterVariableUsage,18.194233573100718,15.09050967957974,48.33637811280708,48.40985332343633,0.06262383421548791,0.03992204250210006
HasPatternMatching,15.075753597868824,4.119174059020115,32.15029051888143,8.873980696899226,0.12167632612194655,0.03961054346599798
HasPointsBool,10.404076837849443,2.755173803181798,80.58485219024315,10.431034124642073,0.12903674852306785,0.03539481295867911
HasSideEffectCalls,15.121839323354225,3.0028502659808316,32.84513955939603,31.206666029707367,0.09998078560347219,0.03402015836407678
HasSideEffectFunctions,17.257808764689806,11.611791335125277,23.695502886827846,31.93966708917388,0.049095048727931134,0.0687480064332673
HasSideEffects,14.557965387306155,3.8494351933687767,39.64394489176425,26.95111193748775,0.10482388334863947,0.02338463970106115
HasVariableDefinitions,17.64493642001542,7.260370924975308,17.901836455648624,35.76018673231799,0.044843454761244315,0.024631292519822975
HasVariables,17.949336267610835,8.196650219429905,22.85579338196319,34.42584142088928,0.0695695541618621,0.04174895223944118
ImperativeScoreBool,14.363388218553897,3.7237374286673353,39.5826423507291,26.786210089147115,0.10563173367811693,0.012444336829119182
IsFunction,10.158529034702406,3.082629664091785,61.842931556289805,47.98072520225402,0.03859629393705199,0.01987158177085918
IsNested,11.17226112734779,4.086132739085764,30.601669279407396,46.60738368952805,0.02832359358931196,0.01229728885896203
IsRecursive,9.044760847839058,4.360260519375477,36.74934504213541,43.571124683774514,0.010893553665821254,0.02345342370553795
IsSideEffect,10.3703613951604,3.949990420573221,46.34379077772284,38.963941201332595,0.04455764821582799,0.041428571423333935
ParadigmScoreBool,9.701283482107593,4.232709777976509,59.01452435803664,10.32468921342488,0.06665923064936176,0.07575316738146863
