name,precision,recall,mcc
CommentDensity,16.387362637362635,34.30555555555555,0.08897113951649122
CommentLinesOfCode,16.173076923076923,30.97222222222222,0.08362168610270591
CyclomaticComplexity,19.60902762656027,44.48529411764706,0.1626472324266101
DepthOfNesting,18.167723749119098,54.16666666666667,0.14303610367115613
LinesOfCode,20.196833547282843,44.192934207742766,0.1767317639975999
NumberOfPatternVariables,19.119565217391305,41.911764705882355,0.1653166166767459
OutDegree,20.768331872626355,50.130718954248366,0.1871144156973602
OutDegreeDistinct,17.055748429244613,47.140021652832914,0.13870430472457884
PatternSize,20.826210826210826,44.614860259032035,0.1534413272045438
SourceLinesOfCode,19.933892702771423,46.07702794819359,0.16398966974639076
